,name,size,price,unit_price,on_sale,norm_unit_price,norm_unit_price_type,norm_size,norm_size_type
92,Tropicana Pineapple Mango with Lime Juice,59 fl oz,3 for $6.00,$0.03/fl oz,True,0.0010145417653026716,vol,1744.63,vol
93,Kool-Aid Sour Jammers - Electric Lemon Lime - 10 CT,1.77 L,$2.00,$1.13/L,False,1.13,whole,1.0,whole
94,Kuner's Jalapeno Black Beans with Lime Juice,425 g,$1.99,$0.00/g,False,0.0,whole,425.0,whole
95,Kuner's Refried Black Beans - with Lime Juice,453 g,$1.99,$0.00/g,False,0.0,whole,453.0,whole
96,Market District Cherry Limeade,16 fl oz,$1.00,$0.06/fl oz,False,0.002029083530605343,vol,473.12,vol
97,Market District Old-Fashioned Limeade,16 fl oz,$1.00,$0.06/fl oz,False,0.002029083530605343,vol,473.12,vol
0,Produce Corn Yellow,1 each,5 for $2.00,$0.40,True,0.4,whole,1.0,whole
1,Del Monte Golden Sweet Whole Kernel Corn,15.25 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,708.75,wt
2,Birds Eye Steamfresh Super Sweet Corn,10 oz,$1.50,$0.15/oz,False,0.005291005291005291,wt,283.5,wt
3,Fresh Yellow Corn,1 ct,5 for $2.00,$0.40/each,True,0.4,whole,1.0,whole
4,Birds Eye Steamfresh Premium Gold & White Corn,10.8 oz,$2.79,$0.26/oz,False,0.009171075837742505,wt,226.8,wt
5,Del Monte Corn - Whole Kernel Golden Sweet No Salt Added,15.25 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,708.75,wt
6,Giant Eagle Golden Whole Kernel Corn,15.25 oz,$0.49,$0.03/oz,False,0.001058201058201058,wt,708.75,wt
7,Produce Smart Made Corn,1 each,5 for $2.00,$0.40,True,0.4,whole,1.0,whole
8,Del Monte Fresh Cut Cream Style Corn,14.75 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,2126.25,wt
9,Giant Eagle Golden Sweet Whole Kernel Corn,15.25 oz,$0.49,$0.03/oz,False,0.001058201058201058,wt,708.75,wt
10,Del Monte Golden Sweet Whole Kernel Corn - 50% Less Sodium,15.25 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,708.75,wt
11,Giant Eagle Golden Whole Kernel Corn,15.25 oz,$0.49,$0.03/oz,False,0.001058201058201058,wt,708.75,wt
12,Del Monte Summer Crisp - Golden Sweet Corn - Whole Kernel,11 oz,3 for $4.00,$0.12/oz,True,0.004232804232804232,wt,311.85,wt
13,Giant Eagle Golden Cream Style Corn,14.75 oz,$0.49,$0.03/oz,False,0.001058201058201058,wt,2126.25,wt
14,Del Monte Fresh Cut Gold & White Corn,15.25 oz,$1.79,$0.12/oz,False,0.004232804232804232,wt,708.75,wt
15,Del Monte Southwest Corn with Poblano & Red Peppers,15.25 oz,$1.79,$0.12/oz,False,0.004232804232804232,wt,708.75,wt
16,Del Monte Corn,14.75 oz,3 for $4.00,$0.09/oz,True,0.003174603174603174,wt,2126.25,wt
17,Libby's Corn - Organic Sweet Whole Kernel,15 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,425.25,wt
18,Del Monte Corn - Fresh Cut Whole Kernel Golden Sweet,8.75 oz,$1.00,$0.11/oz,False,0.003880070546737213,wt,2126.25,wt
19,Del Monte Corn - Whole Kernel,91.5 oz,$7.49,$0.08/oz,False,0.002821869488536155,wt,141.75,wt
20,Produce Shallots,2 oz (avg.),$0.50 avg/ea,$3.99/lb,False,0.008796296296296297,wt,56.7,wt
21,Frieda's Shallots,3 oz,$1.99,$0.66/oz,False,0.02328042328042328,wt,85.05000000000001,wt
22,Giant Eagle Sweet Italian Sausage,1.3 lb (avg.),$5.19 avg/ea,$3.99/lb,True,0.008796296296296297,wt,1360.8000000000002,wt
23,Bob Evans Sausage - Italian,16 oz,$4.99,$0.31/oz,False,0.010934744268077601,wt,453.6,wt
24,Johnsonville Sweet Italian Ground Sausage,16 oz,$4.49,$0.28/oz,False,0.009876543209876543,wt,453.6,wt
25,Honeysuckle White Fresh Sweet Italian Turkey Sausage,20 oz,$5.99,$0.30/oz,False,0.010582010582010581,wt,567.0,wt
26,Johnsonville Hot Italian Sausage,19 oz,$4.99,$0.26/oz,True,0.009171075837742505,wt,538.65,wt
27,Johnsonville Mild Italian Ground Sausage,16 oz,$4.49,$0.28/oz,False,0.009876543209876543,wt,453.6,wt
28,Giant Eagle Hot Italian Griller Sausage,1.3 lb (avg.),$5.19 avg/ea,$3.99/lb,True,0.008796296296296297,wt,1360.8000000000002,wt
29,Field Roast Italian Sausage,12.95 oz,$6.49,$0.50/oz,False,0.01763668430335097,wt,2693.25,wt
30,Mid's Italian Sausage with Peppers Pasta Sauce,32 oz,$2.99,$0.09/oz,True,0.003174603174603174,wt,907.2,wt
31,Johnsonville Sweet Italian Sausage,19 oz,$4.99,$0.26/oz,True,0.009171075837742505,wt,538.65,wt
32,Giant Eagle Sweet Italian Sausage,2.5 lb (avg.),$7.48 avg/ea,$2.99/lb,True,0.006591710758377425,wt,2268.0,wt
33,Market District Hot Italian Sausage,2.5 lb (avg.),$7.48 avg/ea,$2.99/lb,True,0.006591710758377425,wt,2268.0,wt
34,Uncle Charley's Griller Sweet Italian Sausage,18 oz,$4.99,$0.28/oz,True,0.009876543209876543,wt,510.3,wt
35,Giant Eagle Hot Italian Sausage,1 oz (avg.),$0.28 avg/ea,$4.49/lb,False,0.009898589065255732,wt,28.35,wt
36,Giant Eagle Sweet Italian Sausage,4 ct,$4.49,$1.12/each,False,1.12,whole,4.0,whole
37,Giant Eagle Sweet Italian Sausage with Peppers and Onions,1.3 lb (avg.),$5.19 avg/ea,$3.99/lb,True,0.008796296296296297,wt,1360.8000000000002,wt
38,Honeysuckle White Fresh Hot Italian Turkey Sausage,20 oz,$5.99,$0.30/oz,False,0.010582010582010581,wt,567.0,wt
39,Nature's Basket Italian Chicken Sausage with Peppers and Onions,12 oz,$4.99,$0.42/oz,True,0.014814814814814814,wt,340.20000000000005,wt
40,Dietz & Watson Original Italian Style Chicken Sausage,10 oz,$5.99,$0.60/oz,False,0.021164021164021163,wt,283.5,wt
41,"Aidells Smoked Chicken Sausage, Italian Style",12 oz,$4.99,$0.42/oz,True,0.014814814814814814,wt,340.20000000000005,wt
42,Giant Eagle Basil Leaves,0.62 oz,$3.99,$6.44/oz,False,0.2271604938271605,wt,1757.7,wt
43,McCormick Basil Leaves,0.62 oz,$5.29,$8.53/oz,False,0.3008818342151675,wt,1757.7,wt
44,McCormick Gourmet Organic Basil Leaves,0.55 oz,$5.99,$10.89/oz,False,0.38412698412698415,wt,1559.25,wt
45,Giant Eagle Chicken Thighs,3.4 lb (avg.),$4.39 avg/ea,$1.29/lb,True,0.002843915343915344,wt,1814.4,wt
46,Nature's Basket Boneless Skinless Chicken Thighs,1.7 lb (avg.),$6.78 avg/ea,$3.99/lb,False,0.008796296296296297,wt,3175.2000000000003,wt
47,Giant Eagle Boneless-Skinless Chicken Thighs,1.5 lb (avg.),$5.09 avg/ea,$3.39/lb,False,0.007473544973544973,wt,2268.0,wt
48,Nature's Basket Fresh Chicken Thighs,1.5 lb (avg.),$3.44 avg/ea,$2.29/lb,False,0.005048500881834215,wt,2268.0,wt
49,Giant Eagle Chicken Thighs,1.9 lb (avg.),$3.02 avg/ea,$1.59/lb,True,0.0035052910052910053,wt,4082.4,wt
50,Market District Bulk Bone-In Chicken Thighs,2.5 lb (avg.),$4.98 avg/ea,$1.99/lb,False,0.004387125220458554,wt,2268.0,wt
51,Giant Eagle Spaghetti,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
52,Barilla Spaghetti Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
53,Giant Eagle Thin Spaghetti,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
54,Barilla Thin Spaghetti Pasta,16 oz,4 for $5.00,$0.08/oz,True,0.002821869488536155,wt,453.6,wt
55,Dreamfields Spaghetti,13.25 oz,5 for $10.00,$0.15/oz,True,0.005291005291005291,wt,708.75,wt
56,Giant Eagle Whole Wheat Spaghetti,13.25 oz,$1.00,$0.08/oz,False,0.002821869488536155,wt,708.75,wt
57,Barilla ProteinPlus Multigrain Spaghetti Pasta,411 g,$2.49,$0.01/g,True,0.01,whole,411.0,whole
58,Barilla Gluten-Free Spaghetti Pasta,12 oz,$2.49,$0.21/oz,True,0.007407407407407407,wt,340.20000000000005,wt
59,Giant Eagle Spaghetti,48 oz,$2.29,$0.05/oz,False,0.001763668430335097,wt,1360.8000000000002,wt
60,Stouffer's Spaghetti with Meatballs,12.63 oz,$2.99,$0.24/oz,True,0.008465608465608464,wt,1786.0500000000002,wt
61,Stouffer's Spaghetti with Meat Sauce,12 oz,$2.99,$0.25/oz,True,0.008818342151675485,wt,340.20000000000005,wt
62,De Cecco Spaghetti with Spinach,12 oz,2 for $4.00,$0.17/oz,True,0.00599647266313933,wt,340.20000000000005,wt
63,Delallo Spaghetti - No. 4,16 oz,$2.69,$0.17/oz,False,0.00599647266313933,wt,453.6,wt
64,LEAN CUISINE Spaghetti with Meat Sauce,11.5 oz,$3.29,$0.29/oz,False,0.010229276895943561,wt,141.75,wt
65,LEAN CUISINE Spaghetti with Meatballs,9.5 oz,$3.29,$0.35/oz,False,0.012345679012345678,wt,141.75,wt
66,Giant Eagle Pot Size Spaghetti,16 oz,$0.89,$0.06/oz,False,0.002116402116402116,wt,453.6,wt
67,Amy's Light & Lean Bowl Spaghetti,8 oz,$4.66,$0.58/oz,True,0.020458553791887123,wt,226.8,wt
68,Banza High Protein Chickpea Spaghetti - Gluten Free,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
69,De Cecco Squared Spaghetti,16 oz,2 for $4.00,$0.13/oz,True,0.004585537918871252,wt,453.6,wt
70,Explore Cuisine Organic Edamame Spaghetti,8 oz,$4.49,$0.56/oz,False,0.019753086419753086,wt,226.8,wt
0,Giant Eagle Lean Beef for Stew - Value Pack,1 lb (avg.),$6.49 avg/ea,$6.49/lb,True,0.014307760141093475,wt,453.6,wt
1,Giant Eagle 93% Lean Ground Beef,1 lb (avg.),$6.49 avg/ea,$6.49/lb,False,0.014307760141093475,wt,453.6,wt
2,Meat Ground Beef Chuck 80% Lean,1.6 lb (avg.),$7.18 avg/ea,$4.49/lb,False,0.009898589065255732,wt,2721.6000000000004,wt
3,Meat 96% Lean Ground Beef,1.1 lb (avg.),$7.69 avg/ea,$6.99/lb,False,0.01541005291005291,wt,453.6,wt
4,Giant Eagle 93% Lean Ground Beef - Value Pack,3.1 lb (avg.),$18.57 avg/ea,$5.99/lb,True,0.013205467372134039,wt,453.6,wt
5,Giant Eagle 85% Lean Ground Beef,3 lb (avg.),$11.97 avg/ea,$3.99/lb,True,0.008796296296296297,wt,1360.8000000000002,wt
6,Nature's Basket 90% Lean Ground Beef,1.2 lb (avg.),$8.39 avg/ea,$6.99/lb,False,0.01541005291005291,wt,907.2,wt
7,Market District 90% Lean Ground Beef Burgers,1 lb (avg.),$6.59 avg/ea,$6.59/lb,False,0.01452821869488536,wt,453.6,wt
8,Market District 85% Lean Ground Beef Burgers,0.25 lb,$5.99/lb,$5.99/lb,False,0.013205467372134039,wt,11340.0,wt
9,Giant Eagle Ground Beef Chuck - Value Pack 80% Lean,3 lb (avg.),$11.97 avg/ea,$3.99/lb,True,0.008796296296296297,wt,1360.8000000000002,wt
10,Market District 80% Lean Certified Angus Ground Beef Chuck,0.25 lb,$3.99/lb,$3.99/lb,True,0.008796296296296297,wt,11340.0,wt
11,Giant Eagle 73% Lean Ground Beef,1.2 lb (avg.),$4.79 avg/ea,$3.99/lb,False,0.008796296296296297,wt,907.2,wt
12,Market District 80% Lean Ground Beef Burgers,1 lb (avg.),$5.59 avg/ea,$5.59/lb,False,0.012323633156966489,wt,453.6,wt
13,Tajima 80% Lean Kobe Ground Beef,16 oz,$5.99,$0.37/oz,True,0.013051146384479717,wt,453.6,wt
14,LEAN CUISINE Classic Macaroni & Beef,9.5 oz,$3.29,$0.35/oz,False,0.012345679012345678,wt,141.75,wt
15,Giant Eagle 85% Lean Ground Beef Chuck Patties,1 lb (avg.),$4.49 avg/ea,$4.49/lb,True,0.009898589065255732,wt,453.6,wt
16,"Ball Park Lean Beef Hot Dogs, Bun Length",14 oz,$3.99,$0.29/oz,True,0.010229276895943561,wt,396.90000000000003,wt
17,Giant Eagle 73% Lean Ground Beef - Value Pack,3.1 lb (avg.),$10.82 avg/ea,$3.49/lb,True,0.00769400352733686,wt,453.6,wt
18,LEAN CUISINE Garlic Sesame Noodles with Beef,8 oz,3 for $10.00,$0.42/oz,True,0.014814814814814814,wt,226.8,wt
19,LEAN CUISINE Sweet and Spicy Korean-Style Beef,8.75 oz,3 for $10.00,$0.38/oz,True,0.013403880070546737,wt,2126.25,wt
20,Giant Eagle Diced Green Chiles Mild,4 oz,$0.95,$0.24/oz,False,0.008465608465608464,wt,113.4,wt
21,Hatch Peeled Green Chiles - Diced - Mild - Flame Roasted,4 oz,$1.99,$0.50/oz,False,0.01763668430335097,wt,113.4,wt
22,La Victoria Diced Green Chiles - Fire Roasted - Mild,4 oz,$1.99,$0.50/oz,False,0.01763668430335097,wt,113.4,wt
23,"Old El Paso Chopped Green Chiles, 4.5 oz",4.5 oz,$1.69,$0.38/oz,False,0.013403880070546737,wt,141.75,wt
24,Del Monte Tomatoes - Diced With Zesty Mild Green Chiles,14.5 oz,$1.25,$0.09/oz,False,0.003174603174603174,wt,141.75,wt
25,Frontera Green Chile Enchilada Sauce,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
26,Green Mountain Gringo Salsa - Roasted Chile Pepper Medium,16 oz,$5.79,$0.36/oz,False,0.012698412698412697,wt,453.6,wt
27,La Victoria Enchilada Sauce - Green Chile,10 oz,$1.99,$0.20/oz,False,0.007054673721340388,wt,283.5,wt
28,Las Palmas Medium Green Chile Enchilada Sauce,28 oz,$3.99,$0.14/oz,False,0.0049382716049382715,wt,793.8000000000001,wt
29,Ortega Fire Roasted Diced Green Mild Chiles,4 oz,$1.19,$0.30/oz,True,0.010582010582010581,wt,113.4,wt
30,Farmers Market Plastic Lemon 100% Juice,4.5 oz,$0.99,$0.22/oz,False,0.007760141093474426,wt,141.75,wt
31,Realemon 100% Lemon Juice - Single Bottle,15 fl oz,$2.49,$0.17/fl oz,False,0.005749070003381806,vol,443.55,vol
32,Realemon 100% Lemon Juice - Single Bottle,32 fl oz,$3.99,$0.12/fl oz,False,0.004058167061210686,vol,946.24,vol
33,Volcano Original Lemon Juice,16 oz,$4.79,$0.30/oz,False,0.010582010582010581,wt,453.6,wt
34,Sicilia Lemon Juice,4 fl oz,$1.39,$0.35/fl oz,False,0.011836320595197835,vol,118.28,vol
35,Delallo Lemon Juice,6.75 oz,$2.50,$0.37/oz,False,0.013051146384479717,wt,2126.25,wt
36,Giant Eagle Lemon 100% Juice,32 fl oz,$2.49,$0.08/fl oz,False,0.002705444707473791,vol,946.24,vol
37,Giant Eagle Lemon 100% Juice,15 fl oz,$2.00,$0.13/fl oz,False,0.004396347649644911,vol,443.55,vol
38,Health Ade Kombucha Ginger Lemon Juice,16 fl oz,2 for $3.98,$0.12/fl oz,True,0.004058167061210686,vol,473.12,vol
39,Lakewood Organic Pure Lemon Juice - Certified Organic,32 fl oz,$8.49,$0.27/fl oz,False,0.009130875887724045,vol,946.24,vol
40,Farmers Market Plastic Lemon 100% Juice,8 oz,$1.89,$0.24/oz,False,0.008465608465608464,wt,226.8,wt
41,Farmers Market Plastic Limes 100% Juice,4.5 oz,$0.99,$0.22/oz,False,0.007760141093474426,wt,141.75,wt
42,Capri Sun Lemonade,1.87 quart,$2.49,$1.33/quart,False,0.0014053996935594654,vol,82332.45,vol
43,Giant Eagle Lime 100% Juice,15 fl oz,$2.00,$0.13/fl oz,False,0.004396347649644911,vol,443.55,vol
44,Honest Kids Berry Berry Lemonade Organic Juice Drink,8 ct,$3.99,$0.50/each,False,0.5,whole,8.0,whole
45,Florida's Natural Lemonade,59 oz,$2.49,$0.04/oz,False,0.0014109347442680775,wt,1672.65,wt
46,Farmers Market Plastic Limes 100% Juice,8 oz,$1.89,$0.24/oz,False,0.008465608465608464,wt,226.8,wt
47,JUICY JUICE Organic Berry Lemonade Splashers,48 oz,2 for $6.00,$0.06/oz,True,0.002116402116402116,wt,1360.8000000000002,wt
48,Minute Maid Strawberry Lemonade,59 fl oz,$2.00,$0.03/fl oz,False,0.0010145417653026716,vol,1744.63,vol
49,Simply Lemonade,11.5 fl oz,$1.67,$0.15/fl oz,False,0.005072708826513358,vol,147.85,vol
0,Produce Bunched Cilantro,1 ct,$1.99,$1.99/each,False,1.99,whole,1.0,whole
1,Produce Organic Cilantro,1 ct,$2.49,$2.49/each,False,2.49,whole,1.0,whole
2,Nature's Basket Organic Cilantro,0.75 oz,$2.99,$3.99/oz,False,0.14074074074074075,wt,2126.25,wt
3,Badia Cilantro,0.25 oz,$0.99,$3.96/oz,False,0.13968253968253969,wt,708.75,wt
4,Produce Living Organic Cilantro,1 ct,$2.99,$2.99/each,False,2.99,whole,1.0,whole
5,Gourmet Garden Lightly Dried - Cilantro Bowl,0.35 oz,$4.99,$14.26/oz,False,0.5029982363315696,wt,992.25,wt
6,Hanover Riced Cilantro Lime Cauliflower,10.5 oz,$2.50,$0.24/oz,False,0.008465608465608464,wt,141.75,wt
7,"TRISCUIT Avocado, Cilantro & Lime Crackers",8.5 oz,$3.29,$0.39/oz,True,0.013756613756613757,wt,141.75,wt
8,Bolthouse Farms Cilantro Avocado Dressing,14 fl oz,2 for $7.00,$0.25/fl oz,True,0.008454514710855596,vol,413.98,vol
9,Casa Mexicana Rice Mix - Cilantro,8 oz,$3.49,$0.44/oz,False,0.015520282186948852,wt,226.8,wt
10,Cheating Gourmet Cilantro Lime Shrimp Rice Bowl,8 oz,2 for $7.00,$0.44/oz,True,0.015520282186948852,wt,226.8,wt
11,Evol Cilantro Lime Chicken Burrito,6 oz,$1.99,$0.33/oz,True,0.01164021164021164,wt,170.10000000000002,wt
12,Ferry-Morse Herb Cilantro/Coriander Seeds,1 ct,$2.49,$2.49/each,False,2.49,whole,1.0,whole
13,Food Network Mexican Cilantro Lime Vinaigrette,12 oz,$3.29,$0.27/oz,True,0.009523809523809525,wt,340.20000000000005,wt
14,Frontera Salsa - Gourmet Mexican Jalapeno Cilantro Medium,16 oz,$4.49,$0.28/oz,False,0.009876543209876543,wt,453.6,wt
15,Gourmet Garden Herb Blend - Cilantro,4 oz,$4.99,$1.25/oz,False,0.04409171075837742,wt,113.4,wt
16,Goya Cilantro Cooking Base,12 oz,$2.79,$0.23/oz,False,0.008112874779541446,wt,340.20000000000005,wt
17,Marzetti Cilantro Avocado Dressing,15 oz,$4.49,$0.30/oz,False,0.010582010582010581,wt,425.25,wt
18,McCormick Cilantro Leaves,0.5 oz,$4.99,$9.98/oz,False,0.3520282186948854,wt,141.75,wt
19,Red's All Natural Chicken Burrito Bowl with Cilantro-Lime Rice,8.5 oz,$4.99,$0.59/oz,False,0.020811287477954143,wt,141.75,wt
20,Produce Ginger Root,0.25 lb,$4.49/lb,$4.49/lb,False,0.009898589065255732,wt,11340.0,wt
21,Market District Ginger,2.37 oz,$4.79,$2.02/oz,False,0.07125220458553791,wt,1048.95,wt
22,Simply Organic Ginger,1.64 oz,$5.79,$3.53/oz,False,0.12451499118165783,wt,1814.4,wt
23,Spice World Squeeze Ginger,10 oz,$4.79,$0.48/oz,False,0.01693121693121693,wt,283.5,wt
24,Giant Eagle Dried Crystallized Ginger,7 oz,$3.49,$0.50/oz,False,0.01763668430335097,wt,198.45000000000002,wt
25,McCormick Ground Ginger,0.7 oz,$5.49,$7.84/oz,False,0.2765432098765432,wt,198.45000000000002,wt
26,McCormick Gourmet Organic Crystallized Ginger,2 oz,$9.99,$5.00/oz,False,0.1763668430335097,wt,56.7,wt
27,Sushi Chef Pickled Ginger,6 fl oz,$4.29,$0.72/fl oz,False,0.024349002367264116,vol,177.42000000000002,vol
28,Sushic Sushi Ginger,1 ct,$0.99,$0.99/each,False,0.99,whole,1.0,whole
29,The Ginger People Crystallized Ginger,3.5 oz,$2.59,$0.74/oz,False,0.026102292768959433,wt,141.75,wt
30,Wel-Pac Sushi Ginger,11.5 fl oz,$4.99,$0.43/fl oz,False,0.014541765302671626,vol,147.85,vol
31,Canada Dry Diet Ginger Ale - 12 Pack Cans,144 fl oz,$5.79,$0.04/fl oz,False,0.0013527223537368955,vol,4258.08,vol
32,Canada Dry Ginger Ale - 2 Liter,67.6 fl oz,$2.29,$0.03/fl oz,False,0.0010145417653026716,vol,177.42000000000002,vol
33,Canada Dry Ginger Ale - 8 Pack Bottles,96 fl oz,$5.79,$0.06/fl oz,False,0.002029083530605343,vol,2838.7200000000003,vol
34,Giant Eagle Ginger Ale,12 ct,2 for $6.00,$0.25/each,True,0.25,whole,12.0,whole
35,Seagram's Ginger Ale,67.6 fl oz,$2.29,$0.03/fl oz,False,0.0010145417653026716,vol,177.42000000000002,vol
36,Canada Dry Ginger Ale - 6 Pack Cans,45 fl oz,$3.29,$0.07/fl oz,False,0.0023672641190395673,vol,1330.65,vol
37,Stauffer's Ginger Snaps,14 oz,$1.99,$0.14/oz,True,0.0049382716049382715,wt,396.90000000000003,wt
38,Seagram's Ginger Ale,144 fl oz,$5.79,$0.04/fl oz,False,0.0013527223537368955,vol,4258.08,vol
39,Canada Dry Ginger Ale - 6 Pack Bottles,101.44 fl oz,$4.29,$0.04/fl oz,True,0.0013527223537368955,vol,1301.08,vol
40,Giant Eagle Lemon 100% Juice,32 fl oz,$2.49,$0.08/fl oz,False,0.002705444707473791,vol,946.24,vol
41,Minute Maid Frozen Concentrate Lemonade,12 fl oz,$2.29,$0.19/fl oz,False,0.006425431180250254,vol,354.84000000000003,vol
42,Realemon 100% Lemon Juice - Single Bottle,15 fl oz,$2.49,$0.17/fl oz,False,0.005749070003381806,vol,443.55,vol
43,Giant Eagle Lemon 100% Juice,15 fl oz,$2.00,$0.13/fl oz,False,0.004396347649644911,vol,443.55,vol
44,Realemon 100% Lemon Juice - Single Bottle,32 fl oz,$3.99,$0.12/fl oz,False,0.004058167061210686,vol,946.24,vol
45,Giant Eagle Lime 100% Juice,15 fl oz,$2.00,$0.13/fl oz,False,0.004396347649644911,vol,443.55,vol
46,Fresh Lemon,1 ct,2 for $1.00,$0.50/each,True,0.5,whole,1.0,whole
47,Farmer's Market Lemons,2 lb,2 for $7.00,$1.75/lb,True,0.0038580246913580245,wt,907.2,wt
48,Meyer Lemons,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
49,Luigi's Real Italian Ice Lemon,6 ct,$5.29,$0.88/each,False,0.88,whole,6.0,whole
50,Produce Organic Lemon,16 oz,$5.99,$0.37/oz,False,0.013051146384479717,wt,453.6,wt
51,Propel Fit Water Lemon - 12 Pack Bottles,202.8 fl oz,$6.99,$0.03/fl oz,True,0.0010145417653026716,vol,236.56,vol
52,"Burt's Bees 100% Natural Throat Drops, Honey and Lemon",20 ct,$2.49,$0.12/each,False,0.12,whole,20.0,whole
53,Fever Tree Bitter Lemon,27.2 fl oz,$5.49,$0.20/fl oz,True,0.006763611768684478,vol,59.14,vol
54,Giant Eagle Bleach Lemon,121 oz,$3.99,$0.03/oz,False,0.001058201058201058,wt,3430.3500000000004,wt
55,Giant Eagle Clean Promise Ammonia Lemon,128 fl oz,$3.99,$0.03/fl oz,False,0.0010145417653026716,vol,3784.96,vol
56,Giant Eagle Tall Kitchen Bag 13 Gallon Lemon,40 ct,$6.99,$0.17/each,False,0.17,whole,40.0,whole
57,Lindy's Homemade Strawberry Lemon and Raspberry Lemon,6 each,2 for $4.78,$0.40,True,0.4,whole,6.0,whole
58,SorBabes Fresh Squeezed Lemon with Candied Zest,1 pint,$5.29,$5.29/pint,False,0.011179677923834482,vol,473.18,vol
59,Top Care Cough Drops Honey Lemon,1 ct,$4.99,$4.99/each,False,4.99,whole,1.0,whole
60,Produce Green Peppers,8 oz (avg.),$1.25 avg/ea,$2.49/lb,False,0.005489417989417989,wt,226.8,wt
61,Produce Organic Green Pepper,1 ct,$2.49,$2.49/each,False,2.49,whole,1.0,whole
62,Giant Eagle Diced Green Peppers,8 oz,$3.49,$0.44/oz,False,0.015520282186948852,wt,226.8,wt
63,"Old El Paso Chopped Green Chiles, 4.5 oz",4.5 oz,$1.69,$0.38/oz,False,0.013403880070546737,wt,141.75,wt
64,Giant Eagle Diced Green Chiles Mild,4 oz,$0.95,$0.24/oz,False,0.008465608465608464,wt,113.4,wt
65,Cholula Green Pepper Hot Sauce,5 fl oz,$3.79,$0.76/fl oz,False,0.025701724721001015,vol,147.85,vol
66,Del Monte Tomatoes - Diced With Green Pepper & Onion,411 g,$1.25,$0.00/g,False,0.0,whole,411.0,whole
67,Green Mountain Gringo Salsa - Roasted Chile Pepper Medium,16 oz,$5.79,$0.36/oz,False,0.012698412698412697,wt,453.6,wt
68,Stouffer's Green Pepper Steak,10.5 oz,$2.99,$0.28/oz,True,0.009876543209876543,wt,141.75,wt
69,McCormick Gourmet All Natural Garam Masala Blend,1.7 oz,$5.99,$3.52/oz,False,0.12416225749559082,wt,198.45000000000002,wt
70,Silk Unsweetened Coconutmilk,64 fl oz,$3.99,$0.06/fl oz,False,0.002029083530605343,vol,1892.48,vol
71,Goya Coconut Milk,13.5 fl oz,$2.49,$0.18/fl oz,False,0.006087250591816029,vol,147.85,vol
72,So Delicious Dairy Free Unsweetened Coconut Milk Beverage,32 fl oz,$2.99,$0.09/fl oz,False,0.0030436252959080146,vol,946.24,vol
73,Thai Kitchen Lite Coconut Milk,13.66 fl oz,$2.59,$0.19/fl oz,False,0.006425431180250254,vol,1951.6200000000001,vol
74,Giant Eagle Unsweetened Coconut Milk,13 fl oz,$1.99,$0.15/fl oz,False,0.005072708826513358,vol,384.41,vol
75,Native Forest Coconut Milk - Organic Classic Unsweetened,13.5 fl oz,$2.99,$0.22/fl oz,False,0.0074399729455529254,vol,147.85,vol
76,Badia Coconut Milk,13.5 oz,$2.49,$0.18/oz,False,0.006349206349206348,wt,141.75,wt
77,Thai Kitchen Organic Lite Unsweetened Coconut Milk,13.66 fl oz,$3.29,$0.24/fl oz,False,0.008116334122421373,vol,1951.6200000000001,vol
78,Thai Kitchen Organic Unsweetened Coconut Milk,13.66 oz,$3.29,$0.24/oz,False,0.008465608465608464,wt,1871.1000000000001,wt
79,Thai Kitchen Unsweetened Coconut Milk,403 ml,$2.69,$0.01/ml,False,0.01,whole,403.0,whole
80,So Delicious Dairy Free Coconut Milk Vanilla Yogurt Alternative,5.3 oz,$1.79,$0.34/oz,False,0.01199294532627866,wt,85.05000000000001,wt
81,Blue Diamond Almonds Unsweetened Almond Milk/Coconut Milk Blend,1.89 L,$3.49,$1.85/L,True,1.85,whole,1.0,whole
82,So Delicious Coconut Milk Raspberry Yogurt Alternative,5.3 oz,$1.79,$0.34/oz,False,0.01199294532627866,wt,85.05000000000001,wt
