,ing_name,name,size,price,on_sale,norm_unit_price,norm_unit_price_type
138,apricot preserves,"Preserves, Apricot",13 oz.,$3.99,False,0.010826210826210826,wt
139,apricot preserves,"Jam, Apricot",12.5 oz.,$6.99,False,0.019724867724867725,wt
140,apricot preserves,"Spreadable Fruit, Peach Apricot",9 oz.,$4.69,False,0.018381344307270234,wt
141,seasoned rice vinegar,Seasoned Rice Vinegar,12.7 fl. oz.,$2.39,False,0.006364185876833033,vol
142,seasoned rice vinegar,"Vinegar, Rice, Seasoned, Original",12 fl. oz.,$2.49,False,0.0070172472100101455,vol
143,seasoned rice vinegar,"Rice Vinegar, Seasoned Gourmet",24 fl. oz.,$3.99,False,0.005622252282718972,vol
144,seasoned rice vinegar,"Vinegar, Rice, Seasoned Gourmet",12 fl. oz.,$2.99,False,0.008426332995152745,vol
145,leaves,"Cleaned and Cut Romaine Heart Leaves, FAMILY PACK",2 lb.,$4.99,False,0.005500440917107584,wt
146,leaves,Triple Washed Romaine Heart Leaves,7 oz.,$3.99,False,0.020105820105820106,wt
147,leaves,Green Lettuce Leaves,7 oz.,$3.99,False,0.020105820105820106,wt
148,leaves,Bay Leaves,0.25 oz.,$1.29,False,0.182010582010582,wt
149,port,"Cheese, Port Wine Spreadable Cheddar",8 oz.,$3.49,False,0.01538800705467372,wt
150,port,Port Salut Cheese,1 Each Approx. 0.5 lb.,$14.99/lb,False,0.03304673721340388,wt
151,port,Duck Liver & Pork Mousse with Port Wine,5.5 oz.,$6.99,False,0.04482924482924483,wt
152,port,Port Wine Cheese,1 Each Approx. 0.5 lb.,$7.99/lb,False,0.01761463844797178,wt
153,creme fraiche,"Creme Fraiche, French-Style",8 oz.,$5.99,False,0.026410934744268078,wt
154,apricot jam,"Preserves, Apricot",18 oz.,$2.79,False,0.005467372134038801,wt
155,apricot jam,"Preserves, Apricot",13 oz.,$3.99,False,0.010826210826210826,wt
156,apricot jam,"Jam, Apricot",12.5 oz.,$6.99,False,0.019724867724867725,wt
157,apricot jam,"Spreadable Fruit, Peach Apricot",9 oz.,$4.69,False,0.018381344307270234,wt
158,orange zest,"Cold, Effervescent Tablets, Orange Zest",20 ct.,$4.79,False,0.2395,whole
159,juniper berries,Juniper Berries,1.5 oz.,2/$6.00,False,0.14109347442680775,wt
160,juniper berries,Juniper Berries,0.92 oz.,$3.49,False,0.1338087569971628,wt
161,navel oranges,"California Navel Oranges, FAMILY PACK",8 lb.,$7.99,False,0.0022018298059964725,wt
162,navel oranges,"California Navel Oranges, FAMILY PACK",4 lb.,$5.99,False,0.0033013668430335098,wt
163,navel oranges,Navel Oranges,1 ea.,$0.99,False,0.99,whole
164,navel oranges,Sweet Navel Oranges,3 lb.,$5.99,False,0.004401822457378013,wt
165,saffron,"Chickpeas, Crunchy, Sea Salt",6 oz.,$3.69*,True,0.02169312169312169,wt
166,saffron,"Yellow Rice, Saffron",5 oz.,$0.99,False,0.006984126984126984,wt
167,saffron,"Yellow Rice, Saffron, Family Size",16 oz.,$2.29,False,0.005048500881834215,wt
168,saffron,"Yellow Rice, Low Sodium, Saffron",8 oz.,$1.49,False,0.006569664902998236,wt
169,blackberries,"Blackberries, FAMILY PACK",12 oz.,$6.99,False,0.020546737213403877,wt
170,blackberries,"Blackberries, FAMILY PACK",12 oz.,$6.99,False,0.020546737213403877,wt
171,blackberries,Blackberries,6 oz.,$3.99,False,0.023456790123456788,wt
172,blackberries,Blackberries,6 oz.,$3.99,False,0.023456790123456788,wt
173,orange rind,"Tea, Flavored with Rind of Oranges and Sweet Spice",20 ct.,$2.99,False,0.14950000000000002,whole
174,figs,Pajarero Figs,1 Each Approx. 0.5 lb.,$8.99/lb,False,0.01981922398589065,wt
175,figs,Dried Black Mission Figs,6 oz.,$3.99,False,0.023456790123456788,wt
176,figs,Golden Figs,9 oz.,$6.49,False,0.025436018028610622,wt
177,figs,Sierra Figs,16 oz.,$8.49,False,0.018716931216931215,wt
178,wine vinegar,Red Wine Vinegar with The Mother,16.9 fl. oz.,$3.99,False,0.007984263596760672,vol
179,wine vinegar,White Wine Vinegar with The Mother,16.9 fl. oz.,$3.99,False,0.007984263596760672,vol
180,wine vinegar,Red Wine Vinegar,16 fl. oz.,$1.39,False,0.0029379438620223196,vol
181,wine vinegar,Fat Free Red Wine Vinegar Dressing,16 fl. oz.,$0.99*,True,0.00209249239093676,vol
182,duck fat,"Duck Fat, Rendered",7 oz.,$5.99,False,0.03018392542202066,wt
183,cardamom seeds,"Cashew Butter, Gourmet, with Cardamom & Chia Seeds",12 oz.,$10.99,False,0.03230452674897119,wt
184,jicama,Jicama,1 Each Approx. 0.75 lb.,$2.49/lb,False,0.005489417989417989,wt
185,jicama,"Jamaican Jerk Chicken with Chipotle Corn Cake, Asparagus, Jicama, Corn & Red ...",1 oz.,$9.00,False,0.31746031746031744,wt
186,jicama,"Asparagus, Jicama, Corn & Red Peppers Veggie Bowl",1 Each Approx. 1 lb.,$9.99/lb,False,0.022023809523809522,wt
187,sherry,Sherry Cooking Wine,12.7 fl. oz.,$2.99,False,0.007961889444238816,vol
188,sherry,"Vinegar, Sherry",12.7 fl. oz.,$9.99,False,0.026601764397306275,vol
189,beets,Organic Beets,1 ea.,$2.99,False,2.99,whole
190,beets,Beets,1 ea.,$2.99,False,2.99,whole
191,beets,"Beets, Red",17.6 oz.,$1.69,False,0.0033870450537117195,wt
192,baby artichokes,Baby Artichoke Hearts in Oil,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
193,mirin,Kotteri Mirin,10 fl. oz.,$1.99,False,0.006729793709841055,vol
194,marsala,Chicken with Mushroom Marsala Sauce,12 oz.,$9.00,False,0.02645502645502645,wt
195,marsala,Mushroom Marsala Simmer Sauce,16 oz.,$3.99,False,0.008796296296296297,wt
196,marsala,"Chicken Marsala, Grilled, With Mushrooms",9.9 oz.,$2.79*,True,0.009940676607343274,wt
197,marsala,Chicken Marsala Seasoning Mix,1.25 oz.,$1.99,False,0.05615520282186949,wt
198,rice flour,"White Rice Flour, Gluten, Free, Organic",24 oz.,$3.99,False,0.005864197530864197,wt
199,rice flour,"Brown Rice Flour, Gluten Free, Organic",24 oz.,$3.99,False,0.005864197530864197,wt
200,rice flour,"Rice Flour, Sweet, Mochiko, Blue Star Brand",16 oz.,$1.99,False,0.004387125220458554,wt
201,rice flour,"Brown Rice Flour, Whole Grain, Stone Ground",24 oz.,$3.49,False,0.00512933568489124,wt
202,feta cheese,"Crumbled Feta Cheese -Plain, Family Pack",16 oz.,$6.49,False,0.014307760141093475,wt
203,feta cheese,Crumbled Feta Cheese- Plain,6 oz.,$5.49,False,0.03227513227513227,wt
204,feta cheese,Crumbled Feta Cheese- Plain,6 oz.,$3.49,False,0.02051734273956496,wt
205,feta cheese,In Brine Feta Cheese- Plain,8 oz.,$3.49,False,0.01538800705467372,wt
206,hot red pepper,Original Cayenne Pepper Hot Sauce,23 fl. oz.,$4.99,False,0.007337048418638162,vol
207,hot red pepper,Original Cayenne Pepper Sauce,12 fl. oz.,$2.79,False,0.007862698681095704,vol
208,hot red pepper,"Red Hot Pepper, Paste",7.5 oz.,$2.99,False,0.014062316284538507,wt
209,tabasco,"Pepper Sauce, Original Flavor",2 fl. oz.,$1.79,False,0.030267162664863036,vol
210,tabasco,"Pepper Sauce, Green, Milder-Jalapeno",2 fl. oz.,$1.79,False,0.030267162664863036,vol
211,tabasco,"Pepper Sauce, Chipotle",5 fl. oz.,$3.79,False,0.025634088603314172,vol
212,tabasco,"Sauce, Habanero, Hot!",2 fl. oz.,$2.49,False,0.04210348326006087,vol
213,semolina flour,"Flour, Semolina",24 oz.,$3.49,False,0.00512933568489124,wt
214,semolina flour,"Flour, Semolina, Durum Wheat",17.6 oz.,$2.99,False,0.005992464325797658,wt
215,semolina flour,"Semolina, Durum Wheat",2.2 lb.,$3.49,False,0.0034972743306076635,wt
216,crab meat,Chicken Breast with Crab Stuffing,8 oz.,$8.00,False,0.03527336860670194,wt
217,crab meat,"Crab Meat, Premium, Crab Cake Combo",16 oz.,$29.99,False,0.06611552028218694,wt
218,crab meat,"Crab Meat, Lump",16 oz.,$29.99,False,0.06611552028218694,wt
219,crab meat,"Crab Meat, Lump",8 oz.,$15.99,False,0.0705026455026455,wt
220,tarragon leaves,Tarragon Leaves,0.2 oz.,$3.99,False,0.7037037037037036,wt
221,celery seeds,Organic Celery Seed,1.62 oz.,$5.99,False,0.13042436910749666,wt
222,celery seeds,Whole Celery Seed,0.95 oz.,$4.99,False,0.18527800983941334,wt
223,grapeseed oil,Grapeseed Oil,17 fl. oz.,$3.49,False,0.006942648550796714,vol
224,grapeseed oil,"Skin Care Oil, Harmonizing Grapeseed",16 fl. oz.,$10.99,False,0.023228779168075753,vol
225,grapeseed oil,"Shampoo, Technician Color Care, Grapeseed Oil",8 fl. oz.,$19.49,False,0.08238924585728778,vol
226,grapeseed oil,"Conditioner, Technician Color Care, Grapeseed Oil",8 fl. oz.,$19.49,False,0.08238924585728778,vol
227,radicchio,Radicchio Lettuce,1 Head Approx. 0.45 lb.,$5.49/lb,False,0.012103174603174604,wt
228,flounder,"Wild Caught Flounder, FAMILY PACK",32 oz.,$10.98,False,0.012103174603174604,wt
229,flounder,Fresh Flounder Fillet,1 Fillet Approx. 0.75 lb.,$15.99/lb,False,0.03525132275132275,wt
230,bay scallops,"Peruvian Bay Scallops, FAMILY PACK",32 oz.,$21.98,False,0.024228395061728393,wt
231,cod,Breaded Cod,1 Package Approx. 1 lb.,$10.49/lb,False,0.023126102292768957,wt
232,cod,Mediterranean Style Cod,14 oz.,$12.00,False,0.03023431594860166,wt
233,cod,"Wild Caught Cod, FAMILY PACK",32 oz.,$16.49,False,0.018176807760141092,wt
234,cod,"Atlantic Cod Fillets, FAMILY PACK",1 Package Approx. 2.1 lb.,$7.99/lb,False,0.01761463844797178,wt
235,pecorino,Pecorino Romano Cheese -Grated,1 Each Approx. 0.33 lb.,$15.99/lb,False,0.03525132275132275,wt
236,pecorino,Pecorino Romano Cheese -Shredded,1 Each Approx. 0.33 lb.,$15.99/lb,False,0.03525132275132275,wt
237,pecorino,Pecorino Romano Cheese,1 Each Approx. 0.5 lb.,$13.99/lb,False,0.030842151675485006,wt
238,pecorino,Pecorino Romano Cheese- Shredded,1 Package Approx. 0.5 lb.,$17.99/lb,False,0.03966049382716049,wt
239,fava beans,Fava Beans,1 Bag Approx. 0.5 lb.,$5.49/lb,False,0.012103174603174604,wt
240,fava beans,Fava Beans,19 oz.,$1.99,False,0.0036944212382808875,wt
241,fava beans,Fava Beans,28 oz.,$4.39,False,0.005530360292265053,wt
242,instant yeast,"Yeast, Instant, Fast-Acting",0.75 oz.,$1.59,False,0.0747795414462081,wt
243,instant yeast,"Yeast, Instant, Bread Machine",4 oz.,$4.69,False,0.04135802469135803,wt
244,chocolate,"Semi-Sweet Chocolate Morsels, FAMILY PACK",36 oz.,$5.49,False,0.005379188712522046,wt
245,chocolate,Semi-Sweet Chocolate Morsels,10 oz.,$2.99,False,0.01054673721340388,wt
246,chocolate,"Dark Chocolate, 72% Cacao",3 oz.,$1.99,False,0.023398001175778952,wt
247,chocolate,Dark Chocolate with Sea Salt Toffee,3 oz.,$1.99,False,0.023398001175778952,wt
248,sauerkraut,Sauerkraut,16 oz.,$2.79,False,0.006150793650793651,wt
249,sauerkraut,Sauerkraut,14.4 oz.,$0.99,False,0.0024250440917107582,wt
250,sauerkraut,"Sauerkraut, Barrel Cured",32 oz.,$2.99,False,0.0032958553791887124,wt
251,sauerkraut,"Sauerkraut, Organic",18 oz.,$3.49,False,0.006839114246521654,wt
252,chicken wings,Cut Chicken Wings,1 Package Approx. 1.25 lb.,$4.69/lb,False,0.010339506172839507,wt
253,chicken wings,"Chicken Wings, FAMILY PACK",1 Package Approx. 4.2 lb.,$2.79/lb,False,0.006150793650793651,wt
254,chicken wings,"Packaged Buffalo Chicken Wings, FAMILY PACK",32 oz.,$19.00,False,0.020943562610229276,wt
255,chicken wings,Fully Cooked Smoked Chicken Wings,16 oz.,$8.99,False,0.01981922398589065,wt
256,smoked salmon,"Smoked Sockeye Salmon, FAMILY PACK",12 oz.,$24.99,False,0.07345679012345678,wt
257,smoked salmon,"New York Style Smoked Nova Salmon, FAMILY PACK",12 oz.,$19.99,False,0.05875955320399764,wt
258,smoked salmon,"Smoked Scottish Style Salmon, FAMILY PACK",12 oz.,$19.99,False,0.05875955320399764,wt
259,smoked salmon,Smoked Sockeye Salmon,4 oz.,$9.99,False,0.08809523809523809,wt
260,spring onions,"Noodle Soup, Vegan, Spring Onion",1.9 oz.,$2.19,False,0.04065719855193539,wt
261,sichuan peppercorns,Sichuan Peppercorn,0.75 oz.,$3.99,False,0.1876543209876543,wt
262,light cream,Light Cream Cheese,12 oz.,$2.79,False,0.0082010582010582,wt
263,light cream,Light Sour Cream,16 oz.,$1.39*,True,0.0030643738977072306,wt
264,light cream,Light Sour Cream,8 oz.,$0.99,False,0.004365079365079365,wt
265,light cream,"Cream Cheese, Light",8 oz.,$1.99,False,0.008774250440917107,wt
266,gruyère,Mild Gruyere- Shredded,1 Each Approx. 0.5 lb.,$12.99/lb,False,0.028637566137566135,wt
267,gruyère,Aged 5 Months Le Gruyere Cheese -Medium,1 Each Approx. 0.5 lb.,$16.99/lb,False,0.03745590828924162,wt
268,gruyère,Aged 4-6 Months Gruyere Cheese- Mild,1 Each Approx. 0.5 lb.,$10.99/lb,False,0.024228395061728393,wt
269,gruyère,Cave-Aged 12 Months Le Gruyere -Intense,1 Each Approx. 0.5 lb.,$19.99/lb,False,0.04406966490299823,wt
270,spaghetti squash,Spaghetti Squash,1 Each Approx. 4 lb.,$1.49/lb,False,0.003284832451499118,wt
271,rolled oats,Organic Oats Rolled,1 lb.,$2.49,False,0.005489417989417989,wt
272,rolled oats,Rolled Oats,8 oz.,$2.99,False,0.01318342151675485,wt
273,rolled oats,Rolled Oats,1 lb.,$1.99,False,0.004387125220458554,wt
274,rolled oats,"Rolled Oats, Organic, Whole Grain, Old Fashioned",16 oz.,$2.99,False,0.006591710758377425,wt
275,rolled oats,"Rolled Oats, Old Fashioned, Whole Grain",32 oz.,$6.49,False,0.007153880070546737,wt
276,rolled oats,"Rolled Oats, Quick Cooking, Gluten Free, Whole Grain",28 oz.,$6.49,False,0.0081758629377677,wt
277,rolled oats,"Oatmeal, Irish, Quick Cooking Rolled Oats",16 oz.,$4.49,False,0.009898589065255732,wt
278,calamata olives,Pitted Kalamata Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
279,calamata olives,"Kalamata Olives, Pitted",5.6 oz.,$3.99,False,0.025132275132275134,wt
280,calamata olives,Olive Hummus Topped with Kalamata and Green Olives,10.5 oz.,$2.49,False,0.00836482741244646,wt
281,calamata olives,"Kalamata Olives, Whole",6.3 oz.,$3.99,False,0.0223398001175779,wt
282,pearl barley,Pearl Barley,30 oz.,$2.99,False,0.003515579071134627,wt
283,mascarpone cheese,"Cheese, Mascarpone",8 oz.,$3.99,False,0.017592592592592594,wt
284,mascarpone cheese,"Cheese, Mascarpone",8.8 oz.,$5.99,False,0.02400994067660734,wt
285,haricots verts,Large Sweet Fresh Apricots,1 Each Approx. 0.35 lb.,$3.99/lb,False,0.008796296296296297,wt
286,haricots verts,"Lowfat Yogurt, Apricot Mango",6 oz.,$0.50,False,0.002939447383891828,wt
287,haricots verts,Dried Apricots,6 oz.,$3.99,False,0.023456790123456788,wt
288,haricots verts,Unpeeled Apricot Halves in 100% Juice,15 oz.,$1.69,False,0.003974132863021752,wt
289,sour cherries,"Cherries, Sour, Pitted",24 oz.,$4.99,False,0.007333921222810111,wt
290,acorn squash,Acorn Squash,1 Each Approx. 2 lb.,$1.49/lb,False,0.003284832451499118,wt
